id,iso_country_origin,iso_country_destination,date,dateUS,count_x,count_Jan,variance,variance_%,iso_continent_origin,iso_continent_destination
68498,TW,PH,22/03/2020,3/22/2020,35,81,-46,-0.57,AS,AS
68499,TW,PH,29/03/2020,3/29/2020,18,81,-63,-0.78,AS,AS
68500,TW,PH,05/04/2020,04/05/2020,11,81,-70,-0.86,AS,AS
68501,TW,PH,12/04/2020,04/12/2020,9,81,-72,-0.89,AS,AS
68502,TW,PH,19/04/2020,4/19/2020,9,81,-72,-0.89,AS,AS
68503,TW,PH,26/04/2020,4/26/2020,8,81,-73,-0.9,AS,AS
68504,TW,PH,03/05/2020,05/03/2020,14,81,-67,-0.83,AS,AS
68505,TW,PH,10/05/2020,05/10/2020,20,81,-61,-0.75,AS,AS
68506,TW,PH,17/05/2020,5/17/2020,17,81,-64,-0.79,AS,AS
68507,TW,PH,24/05/2020,5/24/2020,18,81,-63,-0.78,AS,AS
68508,TW,PH,31/05/2020,5/31/2020,21,81,-60,-0.74,AS,AS
68509,TW,PH,07/06/2020,06/07/2020,23,81,-58,-0.72,AS,AS
68510,TW,PH,14/06/2020,6/14/2020,25,81,-56,-0.69,AS,AS
68511,TW,PH,21/06/2020,6/21/2020,25,81,-56,-0.69,AS,AS
68512,TW,PH,28/06/2020,6/28/2020,24,81,-57,-0.7,AS,AS
68513,TW,PH,05/07/2020,07/05/2020,25,81,-56,-0.69,AS,AS
68514,TW,PH,12/07/2020,07/12/2020,28,81,-53,-0.65,AS,AS
68515,TW,PH,19/07/2020,7/19/2020,26,81,-55,-0.68,AS,AS
68516,TW,PH,26/07/2020,7/26/2020,27,81,-54,-0.67,AS,AS
68517,TW,PH,02/08/2020,08/02/2020,20,81,-61,-0.75,AS,AS
68518,TW,PL,26/04/2020,4/26/2020,1,1,0,0,AS,EU
68519,TW,PL,03/05/2020,05/03/2020,1,1,0,0,AS,EU
68520,TW,PL,10/05/2020,05/10/2020,1,1,0,0,AS,EU
68522,TW,PL,24/05/2020,5/24/2020,1,1,0,0,AS,EU
68525,TW,PL,14/06/2020,6/14/2020,1,1,0,0,AS,EU
68529,TW,PL,12/07/2020,07/12/2020,1,1,0,0,AS,EU
68530,TW,RU,09/02/2020,02/09/2020,2,11,-9,-0.82,AS,EU
68531,TW,RU,16/02/2020,2/16/2020,2,11,-9,-0.82,AS,EU
68532,TW,RU,23/02/2020,2/23/2020,2,11,-9,-0.82,AS,EU
68533,TW,RU,01/03/2020,03/01/2020,2,11,-9,-0.82,AS,EU
68534,TW,RU,08/03/2020,03/08/2020,1,11,-10,-0.91,AS,EU
68535,TW,RU,15/03/2020,3/15/2020,3,11,-8,-0.73,AS,EU
68536,TW,RU,22/03/2020,3/22/2020,1,11,-10,-0.91,AS,EU
68537,TW,RU,29/03/2020,3/29/2020,1,11,-10,-0.91,AS,EU
68539,TW,RU,12/04/2020,04/12/2020,1,11,-10,-0.91,AS,EU
68540,TW,RU,19/04/2020,4/19/2020,1,11,-10,-0.91,AS,EU
68541,TW,RU,26/04/2020,4/26/2020,1,11,-10,-0.91,AS,EU
68543,TW,RU,10/05/2020,05/10/2020,1,11,-10,-0.91,AS,EU
68544,TW,RU,17/05/2020,5/17/2020,1,11,-10,-0.91,AS,EU
68545,TW,RU,24/05/2020,5/24/2020,2,11,-9,-0.82,AS,EU
68546,TW,RU,31/05/2020,5/31/2020,1,11,-10,-0.91,AS,EU
68547,TW,RU,07/06/2020,06/07/2020,3,11,-8,-0.73,AS,EU
68548,TW,RU,14/06/2020,6/14/2020,3,11,-8,-0.73,AS,EU
68550,TW,RU,28/06/2020,6/28/2020,1,11,-10,-0.91,AS,EU
68552,TW,RU,12/07/2020,07/12/2020,1,11,-10,-0.91,AS,EU
68553,TW,RU,19/07/2020,7/19/2020,1,11,-10,-0.91,AS,EU
68554,TW,RU,26/07/2020,7/26/2020,1,11,-10,-0.91,AS,EU
68555,TW,SE,23/02/2020,2/23/2020,1,1,0,0,AS,EU
68561,TW,SE,05/04/2020,04/05/2020,1,1,0,0,AS,EU
68563,TW,SG,09/02/2020,02/09/2020,98,93.5,4.5,0.05,AS,AS
68564,TW,SG,16/02/2020,2/16/2020,103,93.5,9.5,0.1,AS,AS
68565,TW,SG,23/02/2020,2/23/2020,94,93.5,0.5,0.01,AS,AS
68566,TW,SG,01/03/2020,03/01/2020,87,93.5,-6.5,-0.07,AS,AS
68567,TW,SG,08/03/2020,03/08/2020,44,93.5,-49.5,-0.53,AS,AS
68568,TW,SG,15/03/2020,3/15/2020,50,93.5,-43.5,-0.47,AS,AS
68569,TW,SG,22/03/2020,3/22/2020,41,93.5,-52.5,-0.56,AS,AS
68570,TW,SG,29/03/2020,3/29/2020,22,93.5,-71.5,-0.76,AS,AS
68571,TW,SG,05/04/2020,04/05/2020,21,93.5,-72.5,-0.78,AS,AS
68572,TW,SG,12/04/2020,04/12/2020,22,93.5,-71.5,-0.76,AS,AS
68573,TW,SG,19/04/2020,4/19/2020,26,93.5,-67.5,-0.72,AS,AS
68574,TW,SG,26/04/2020,4/26/2020,25,93.5,-68.5,-0.73,AS,AS
68575,TW,SG,03/05/2020,05/03/2020,25,93.5,-68.5,-0.73,AS,AS
68576,TW,SG,10/05/2020,05/10/2020,22,93.5,-71.5,-0.76,AS,AS
68577,TW,SG,17/05/2020,5/17/2020,33,93.5,-60.5,-0.65,AS,AS
68578,TW,SG,24/05/2020,5/24/2020,24,93.5,-69.5,-0.74,AS,AS
68579,TW,SG,31/05/2020,5/31/2020,30,93.5,-63.5,-0.68,AS,AS
68580,TW,SG,07/06/2020,06/07/2020,37,93.5,-56.5,-0.6,AS,AS
68581,TW,SG,14/06/2020,6/14/2020,34,93.5,-59.5,-0.64,AS,AS
68582,TW,SG,21/06/2020,6/21/2020,33,93.5,-60.5,-0.65,AS,AS
68583,TW,SG,28/06/2020,6/28/2020,35,93.5,-58.5,-0.63,AS,AS
68584,TW,SG,05/07/2020,07/05/2020,35,93.5,-58.5,-0.63,AS,AS
68585,TW,SG,12/07/2020,07/12/2020,36,93.5,-57.5,-0.61,AS,AS
68586,TW,SG,19/07/2020,7/19/2020,34,93.5,-59.5,-0.64,AS,AS
68587,TW,SG,26/07/2020,7/26/2020,36,93.5,-57.5,-0.61,AS,AS
68588,TW,SG,02/08/2020,08/02/2020,23,93.5,-70.5,-0.75,AS,AS
68590,TW,TH,09/02/2020,02/09/2020,120,98.5,21.5,0.22,AS,AS
68591,TW,TH,16/02/2020,2/16/2020,114,98.5,15.5,0.16,AS,AS
68592,TW,TH,23/02/2020,2/23/2020,119,98.5,20.5,0.21,AS,AS
68593,TW,TH,01/03/2020,03/01/2020,103,98.5,4.5,0.05,AS,AS
68594,TW,TH,08/03/2020,03/08/2020,80,98.5,-18.5,-0.19,AS,AS
68595,TW,TH,15/03/2020,3/15/2020,67,98.5,-31.5,-0.32,AS,AS
68596,TW,TH,22/03/2020,3/22/2020,50,98.5,-48.5,-0.49,AS,AS
68597,TW,TH,29/03/2020,3/29/2020,31,98.5,-67.5,-0.69,AS,AS
68598,TW,TH,05/04/2020,04/05/2020,38,98.5,-60.5,-0.61,AS,AS
68599,TW,TH,12/04/2020,04/12/2020,36,98.5,-62.5,-0.63,AS,AS
68600,TW,TH,19/04/2020,4/19/2020,37,98.5,-61.5,-0.62,AS,AS
68601,TW,TH,26/04/2020,4/26/2020,37,98.5,-61.5,-0.62,AS,AS
68602,TW,TH,03/05/2020,05/03/2020,37,98.5,-61.5,-0.62,AS,AS
68603,TW,TH,10/05/2020,05/10/2020,36,98.5,-62.5,-0.63,AS,AS
68604,TW,TH,17/05/2020,5/17/2020,20,98.5,-78.5,-0.8,AS,AS
68605,TW,TH,24/05/2020,5/24/2020,15,98.5,-83.5,-0.85,AS,AS
68606,TW,TH,31/05/2020,5/31/2020,4,98.5,-94.5,-0.96,AS,AS
68607,TW,TH,07/06/2020,06/07/2020,22,98.5,-76.5,-0.78,AS,AS
68608,TW,TH,14/06/2020,6/14/2020,14,98.5,-84.5,-0.86,AS,AS
68609,TW,TH,21/06/2020,6/21/2020,30,98.5,-68.5,-0.7,AS,AS
68610,TW,TH,28/06/2020,6/28/2020,16,98.5,-82.5,-0.84,AS,AS
68611,TW,TH,05/07/2020,07/05/2020,20,98.5,-78.5,-0.8,AS,AS
68612,TW,TH,12/07/2020,07/12/2020,13,98.5,-85.5,-0.87,AS,AS
68613,TW,TH,19/07/2020,7/19/2020,34,98.5,-64.5,-0.65,AS,AS
68614,TW,TH,26/07/2020,7/26/2020,33,98.5,-65.5,-0.66,AS,AS
68615,TW,TH,02/08/2020,08/02/2020,17,98.5,-81.5,-0.83,AS,AS
68616,TW,TR,09/02/2020,02/09/2020,5,15.5,-10.5,-0.68,AS,AS
68617,TW,TR,16/02/2020,2/16/2020,4,15.5,-11.5,-0.74,AS,AS
68618,TW,TR,23/02/2020,2/23/2020,8,15.5,-7.5,-0.48,AS,AS
68619,TW,TR,01/03/2020,03/01/2020,5,15.5,-10.5,-0.68,AS,AS
68620,TW,TR,08/03/2020,03/08/2020,4,15.5,-11.5,-0.74,AS,AS
68621,TW,TR,15/03/2020,3/15/2020,5,15.5,-10.5,-0.68,AS,AS
68622,TW,TR,22/03/2020,3/22/2020,3,15.5,-12.5,-0.81,AS,AS
68631,TW,TR,24/05/2020,5/24/2020,1,15.5,-14.5,-0.94,AS,AS
68633,TW,TR,07/06/2020,06/07/2020,1,15.5,-14.5,-0.94,AS,AS
68634,TW,TR,14/06/2020,6/14/2020,1,15.5,-14.5,-0.94,AS,AS
68635,TW,TR,21/06/2020,6/21/2020,1,15.5,-14.5,-0.94,AS,AS
68636,TW,TR,28/06/2020,6/28/2020,1,15.5,-14.5,-0.94,AS,AS
68641,TW,TR,02/08/2020,08/02/2020,1,15.5,-14.5,-0.94,AS,AS
68643,TW,TW,09/02/2020,02/09/2020,375,225,150,0.67,AS,AS
68644,TW,TW,16/02/2020,2/16/2020,315,225,90,0.4,AS,AS
68645,TW,TW,23/02/2020,2/23/2020,323,225,98,0.44,AS,AS
68646,TW,TW,01/03/2020,03/01/2020,322,225,97,0.43,AS,AS
68647,TW,TW,08/03/2020,03/08/2020,311,225,86,0.38,AS,AS
68648,TW,TW,15/03/2020,3/15/2020,303,225,78,0.35,AS,AS
68649,TW,TW,22/03/2020,3/22/2020,329,225,104,0.46,AS,AS
68650,TW,TW,29/03/2020,3/29/2020,314,225,89,0.4,AS,AS
68651,TW,TW,05/04/2020,04/05/2020,346,225,121,0.54,AS,AS
68652,TW,TW,12/04/2020,04/12/2020,313,225,88,0.39,AS,AS
68653,TW,TW,19/04/2020,4/19/2020,306,225,81,0.36,AS,AS
68654,TW,TW,26/04/2020,4/26/2020,279,225,54,0.24,AS,AS
68655,TW,TW,03/05/2020,05/03/2020,323,225,98,0.44,AS,AS
68656,TW,TW,10/05/2020,05/10/2020,285,225,60,0.27,AS,AS
68657,TW,TW,17/05/2020,5/17/2020,328,225,103,0.46,AS,AS
68658,TW,TW,24/05/2020,5/24/2020,315,225,90,0.4,AS,AS
68659,TW,TW,31/05/2020,5/31/2020,234,225,9,0.04,AS,AS
68660,TW,TW,07/06/2020,06/07/2020,339,225,114,0.51,AS,AS
68661,TW,TW,14/06/2020,6/14/2020,387,225,162,0.72,AS,AS
68662,TW,TW,21/06/2020,6/21/2020,348,225,123,0.55,AS,AS
68663,TW,TW,28/06/2020,6/28/2020,447,225,222,0.99,AS,AS
68664,TW,TW,05/07/2020,07/05/2020,472,225,247,1.1,AS,AS
68665,TW,TW,12/07/2020,07/12/2020,589,225,364,1.62,AS,AS
68666,TW,TW,19/07/2020,7/19/2020,620,225,395,1.76,AS,AS
68667,TW,TW,26/07/2020,7/26/2020,635,225,410,1.82,AS,AS
68668,TW,TW,02/08/2020,08/02/2020,435,225,210,0.93,AS,AS
68670,TW,US,09/02/2020,02/09/2020,132,138,-6,-0.04,AS,NA
68671,TW,US,16/02/2020,2/16/2020,127,138,-11,-0.08,AS,NA
68672,TW,US,23/02/2020,2/23/2020,140,138,2,0.01,AS,NA
68673,TW,US,01/03/2020,03/01/2020,147,138,9,0.07,AS,NA
68674,TW,US,08/03/2020,03/08/2020,144,138,6,0.04,AS,NA
68675,TW,US,15/03/2020,3/15/2020,136,138,-2,-0.01,AS,NA
68676,TW,US,22/03/2020,3/22/2020,136,138,-2,-0.01,AS,NA
68677,TW,US,29/03/2020,3/29/2020,104,138,-34,-0.25,AS,NA
68678,TW,US,05/04/2020,04/05/2020,85,138,-53,-0.38,AS,NA
68679,TW,US,12/04/2020,04/12/2020,102,138,-36,-0.26,AS,NA
68680,TW,US,19/04/2020,4/19/2020,113,138,-25,-0.18,AS,NA
68681,TW,US,26/04/2020,4/26/2020,125,138,-13,-0.09,AS,NA
68682,TW,US,03/05/2020,05/03/2020,141,138,3,0.02,AS,NA
68683,TW,US,10/05/2020,05/10/2020,145,138,7,0.05,AS,NA
68684,TW,US,17/05/2020,5/17/2020,147,138,9,0.07,AS,NA
68685,TW,US,24/05/2020,5/24/2020,142,138,4,0.03,AS,NA
68686,TW,US,31/05/2020,5/31/2020,144,138,6,0.04,AS,NA
68687,TW,US,07/06/2020,06/07/2020,146,138,8,0.06,AS,NA
68688,TW,US,14/06/2020,6/14/2020,149,138,11,0.08,AS,NA
68689,TW,US,21/06/2020,6/21/2020,140,138,2,0.01,AS,NA
68690,TW,US,28/06/2020,6/28/2020,153,138,15,0.11,AS,NA
68691,TW,US,05/07/2020,07/05/2020,144,138,6,0.04,AS,NA
68692,TW,US,12/07/2020,07/12/2020,148,138,10,0.07,AS,NA
68693,TW,US,19/07/2020,7/19/2020,148,138,10,0.07,AS,NA
68694,TW,US,26/07/2020,7/26/2020,158,138,20,0.14,AS,NA
68695,TW,US,02/08/2020,08/02/2020,118,138,-20,-0.14,AS,NA
68696,TW,VN,28/06/2020,6/28/2020,31,25,6,0.24,AS,AS
68697,TW,VN,05/07/2020,07/05/2020,32,25,7,0.28,AS,AS
68698,TW,VN,12/07/2020,07/12/2020,33,25,8,0.32,AS,AS
68699,TW,VN,19/07/2020,7/19/2020,31,25,6,0.24,AS,AS
68700,TW,VN,26/07/2020,7/26/2020,3,1,2,2,AS,AS
68702,UA,AE,09/02/2020,02/09/2020,21,30,-9,-0.3,EU,AS
68703,UA,AE,16/02/2020,2/16/2020,26,30,-4,-0.13,EU,AS
68704,UA,AE,23/02/2020,2/23/2020,25,30,-5,-0.17,EU,AS
68705,UA,AE,01/03/2020,03/01/2020,22,30,-8,-0.27,EU,AS
68706,UA,AE,08/03/2020,03/08/2020,20,30,-10,-0.33,EU,AS
68707,UA,AE,15/03/2020,3/15/2020,23,30,-7,-0.23,EU,AS
68708,UA,AE,22/03/2020,3/22/2020,12,30,-18,-0.6,EU,AS
68709,UA,AE,29/03/2020,3/29/2020,6,30,-24,-0.8,EU,AS
68711,UA,AE,12/04/2020,04/12/2020,1,30,-29,-0.97,EU,AS
68714,UA,AE,03/05/2020,05/03/2020,1,30,-29,-0.97,EU,AS
68715,UA,AE,10/05/2020,05/10/2020,4,30,-26,-0.87,EU,AS
68716,UA,AE,17/05/2020,5/17/2020,2,30,-28,-0.93,EU,AS
68718,UA,AE,31/05/2020,5/31/2020,2,30,-28,-0.93,EU,AS
68719,UA,AE,07/06/2020,06/07/2020,1,30,-29,-0.97,EU,AS
68720,UA,AE,14/06/2020,6/14/2020,1,30,-29,-0.97,EU,AS
68721,UA,AE,21/06/2020,6/21/2020,1,30,-29,-0.97,EU,AS
68722,UA,AE,28/06/2020,6/28/2020,2,30,-28,-0.93,EU,AS
68723,UA,AE,05/07/2020,07/05/2020,3,30,-27,-0.9,EU,AS
68724,UA,AE,12/07/2020,07/12/2020,5,30,-25,-0.83,EU,AS
68725,UA,AE,19/07/2020,7/19/2020,6,30,-24,-0.8,EU,AS
68726,UA,AE,26/07/2020,7/26/2020,7,30,-23,-0.77,EU,AS
68727,UA,AE,02/08/2020,08/02/2020,4,30,-26,-0.87,EU,AS
68729,UA,AM,09/02/2020,02/09/2020,5,16,-11,-0.69,EU,AS
68730,UA,AM,16/02/2020,2/16/2020,3,16,-13,-0.81,EU,AS
68731,UA,AM,23/02/2020,2/23/2020,5,16,-11,-0.69,EU,AS
68732,UA,AM,01/03/2020,03/01/2020,6,16,-10,-0.63,EU,AS
68733,UA,AM,08/03/2020,03/08/2020,4,16,-12,-0.75,EU,AS
68734,UA,AM,15/03/2020,3/15/2020,7,16,-9,-0.56,EU,AS
68736,UA,AM,29/03/2020,3/29/2020,1,16,-15,-0.94,EU,AS
68741,UA,AM,03/05/2020,05/03/2020,1,16,-15,-0.94,EU,AS
68742,UA,AM,10/05/2020,05/10/2020,1,16,-15,-0.94,EU,AS
68746,UA,AM,07/06/2020,06/07/2020,1,16,-15,-0.94,EU,AS
68747,UA,AR,15/03/2020,3/15/2020,1,1,0,0,EU,SA
68749,UA,AT,09/02/2020,02/09/2020,32,33.5,-1.5,-0.04,EU,EU
68750,UA,AT,16/02/2020,2/16/2020,28,33.5,-5.5,-0.16,EU,EU
68751,UA,AT,23/02/2020,2/23/2020,29,33.5,-4.5,-0.13,EU,EU
68752,UA,AT,01/03/2020,03/01/2020,30,33.5,-3.5,-0.1,EU,EU
68753,UA,AT,08/03/2020,03/08/2020,25,33.5,-8.5,-0.25,EU,EU
68754,UA,AT,15/03/2020,3/15/2020,34,33.5,0.5,0.01,EU,EU
68755,UA,AT,22/03/2020,3/22/2020,7,33.5,-26.5,-0.79,EU,EU
68756,UA,AT,29/03/2020,3/29/2020,4,33.5,-29.5,-0.88,EU,EU
68757,UA,AT,05/04/2020,04/05/2020,1,33.5,-32.5,-0.97,EU,EU
68758,UA,AT,12/04/2020,04/12/2020,2,33.5,-31.5,-0.94,EU,EU
68760,UA,AT,26/04/2020,4/26/2020,1,33.5,-32.5,-0.97,EU,EU
68761,UA,AT,03/05/2020,05/03/2020,1,33.5,-32.5,-0.97,EU,EU
68762,UA,AT,10/05/2020,05/10/2020,1,33.5,-32.5,-0.97,EU,EU
68763,UA,AT,17/05/2020,5/17/2020,1,33.5,-32.5,-0.97,EU,EU
68764,UA,AT,24/05/2020,5/24/2020,3,33.5,-30.5,-0.91,EU,EU
68765,UA,AT,31/05/2020,5/31/2020,3,33.5,-30.5,-0.91,EU,EU
68767,UA,AT,14/06/2020,6/14/2020,1,33.5,-32.5,-0.97,EU,EU
68768,UA,AT,21/06/2020,6/21/2020,3,33.5,-30.5,-0.91,EU,EU
68769,UA,AT,28/06/2020,6/28/2020,2,33.5,-31.5,-0.94,EU,EU
68770,UA,AT,05/07/2020,07/05/2020,3,33.5,-30.5,-0.91,EU,EU
68771,UA,AT,12/07/2020,07/12/2020,3,33.5,-30.5,-0.91,EU,EU
68772,UA,AT,19/07/2020,7/19/2020,6,33.5,-27.5,-0.82,EU,EU
68773,UA,AT,26/07/2020,7/26/2020,3,33.5,-30.5,-0.91,EU,EU
68774,UA,AT,02/08/2020,08/02/2020,2,33.5,-31.5,-0.94,EU,EU
68775,UA,AZ,15/03/2020,3/15/2020,1,1,0,0,EU,AS
68777,UA,BE,09/02/2020,02/09/2020,6,13.5,-7.5,-0.56,EU,EU
68778,UA,BE,16/02/2020,2/16/2020,5,13.5,-8.5,-0.63,EU,EU
68779,UA,BE,23/02/2020,2/23/2020,5,13.5,-8.5,-0.63,EU,EU
68780,UA,BE,01/03/2020,03/01/2020,4,13.5,-9.5,-0.7,EU,EU
68781,UA,BE,08/03/2020,03/08/2020,6,13.5,-7.5,-0.56,EU,EU
68782,UA,BE,15/03/2020,3/15/2020,5,13.5,-8.5,-0.63,EU,EU
68783,UA,BE,22/03/2020,3/22/2020,3,13.5,-10.5,-0.78,EU,EU
68784,UA,BE,29/03/2020,3/29/2020,9,13.5,-4.5,-0.33,EU,EU
68786,UA,BE,12/04/2020,04/12/2020,1,13.5,-12.5,-0.93,EU,EU
68790,UA,BE,10/05/2020,05/10/2020,1,13.5,-12.5,-0.93,EU,EU
68791,UA,BE,17/05/2020,5/17/2020,12,13.5,-1.5,-0.11,EU,EU
68792,UA,BE,24/05/2020,5/24/2020,13,13.5,-0.5,-0.04,EU,EU
68793,UA,BE,31/05/2020,5/31/2020,4,13.5,-9.5,-0.7,EU,EU
68795,UA,BE,14/06/2020,6/14/2020,1,13.5,-12.5,-0.93,EU,EU
68796,UA,BE,21/06/2020,6/21/2020,3,13.5,-10.5,-0.78,EU,EU
68797,UA,BE,28/06/2020,6/28/2020,1,13.5,-12.5,-0.93,EU,EU
68801,UA,BE,26/07/2020,7/26/2020,2,13.5,-11.5,-0.85,EU,EU
68802,UA,BG,19/04/2020,4/19/2020,1,1,0,0,EU,EU
68815,UA,BG,19/07/2020,7/19/2020,1,1,0,0,EU,EU
68816,UA,BG,26/07/2020,7/26/2020,6,1,5,5,EU,EU
68817,UA,BG,02/08/2020,08/02/2020,3,1,2,2,EU,EU
68819,UA,BY,09/02/2020,02/09/2020,34,19,15,0.79,EU,EU
68820,UA,BY,16/02/2020,2/16/2020,38,19,19,1,EU,EU
68821,UA,BY,23/02/2020,2/23/2020,30,19,11,0.58,EU,EU
68822,UA,BY,01/03/2020,03/01/2020,30,19,11,0.58,EU,EU
68823,UA,BY,08/03/2020,03/08/2020,32,19,13,0.68,EU,EU
68824,UA,BY,15/03/2020,3/15/2020,31,19,12,0.63,EU,EU
68825,UA,BY,22/03/2020,3/22/2020,4,19,-15,-0.79,EU,EU
68835,UA,BY,31/05/2020,5/31/2020,1,19,-18,-0.95,EU,EU
68837,UA,BY,14/06/2020,6/14/2020,1,19,-18,-0.95,EU,EU
68838,UA,BY,21/06/2020,6/21/2020,25,19,6,0.32,EU,EU
68839,UA,BY,28/06/2020,6/28/2020,23,19,4,0.21,EU,EU
68840,UA,BY,05/07/2020,07/05/2020,26,19,7,0.37,EU,EU
68841,UA,BY,12/07/2020,07/12/2020,25,19,6,0.32,EU,EU
68842,UA,BY,19/07/2020,7/19/2020,25,19,6,0.32,EU,EU
68843,UA,BY,26/07/2020,7/26/2020,24,19,5,0.26,EU,EU
68844,UA,BY,02/08/2020,08/02/2020,17,19,-2,-0.11,EU,EU
68845,UA,CA,09/02/2020,02/09/2020,1,11.5,-10.5,-0.91,EU,NA
68846,UA,CA,16/02/2020,2/16/2020,1,11.5,-10.5,-0.91,EU,NA
68847,UA,CA,23/02/2020,2/23/2020,1,11.5,-10.5,-0.91,EU,NA
68848,UA,CA,01/03/2020,03/01/2020,1,11.5,-10.5,-0.91,EU,NA
68849,UA,CA,08/03/2020,03/08/2020,1,11.5,-10.5,-0.91,EU,NA
68850,UA,CH,09/02/2020,02/09/2020,11,18.5,-7.5,-0.41,EU,EU
68851,UA,CH,16/02/2020,2/16/2020,12,18.5,-6.5,-0.35,EU,EU
68852,UA,CH,23/02/2020,2/23/2020,17,18.5,-1.5,-0.08,EU,EU
68853,UA,CH,01/03/2020,03/01/2020,19,18.5,0.5,0.03,EU,EU
68854,UA,CH,08/03/2020,03/08/2020,20,18.5,1.5,0.08,EU,EU
68855,UA,CH,15/03/2020,3/15/2020,17,18.5,-1.5,-0.08,EU,EU
68856,UA,CH,22/03/2020,3/22/2020,4,18.5,-14.5,-0.78,EU,EU
68857,UA,CH,29/03/2020,3/29/2020,2,18.5,-16.5,-0.89,EU,EU
68858,UA,CH,05/04/2020,04/05/2020,1,18.5,-17.5,-0.95,EU,EU
68862,UA,CH,03/05/2020,05/03/2020,1,18.5,-17.5,-0.95,EU,EU
68863,UA,CH,10/05/2020,05/10/2020,2,18.5,-16.5,-0.89,EU,EU
68864,UA,CH,17/05/2020,5/17/2020,2,18.5,-16.5,-0.89,EU,EU
68865,UA,CH,24/05/2020,5/24/2020,2,18.5,-16.5,-0.89,EU,EU
68866,UA,CH,31/05/2020,5/31/2020,4,18.5,-14.5,-0.78,EU,EU
68867,UA,CH,07/06/2020,06/07/2020,1,18.5,-17.5,-0.95,EU,EU
68868,UA,CH,14/06/2020,6/14/2020,1,18.5,-17.5,-0.95,EU,EU
68869,UA,CH,21/06/2020,6/21/2020,7,18.5,-11.5,-0.62,EU,EU
68870,UA,CH,28/06/2020,6/28/2020,2,18.5,-16.5,-0.89,EU,EU
68871,UA,CH,05/07/2020,07/05/2020,5,18.5,-13.5,-0.73,EU,EU
68872,UA,CH,12/07/2020,07/12/2020,6,18.5,-12.5,-0.68,EU,EU
68873,UA,CH,19/07/2020,7/19/2020,5,18.5,-13.5,-0.73,EU,EU
68874,UA,CH,26/07/2020,7/26/2020,6,18.5,-12.5,-0.68,EU,EU
68875,UA,CH,02/08/2020,08/02/2020,3,18.5,-15.5,-0.84,EU,EU
68876,UA,CY,03/05/2020,05/03/2020,1,11,-10,-0.91,EU,AS
68880,UA,CY,31/05/2020,5/31/2020,1,11,-10,-0.91,EU,AS
68882,UA,CY,14/06/2020,6/14/2020,2,11,-9,-0.82,EU,AS
68883,UA,CY,21/06/2020,6/21/2020,2,11,-9,-0.82,EU,AS
68886,UA,CY,12/07/2020,07/12/2020,4,11,-7,-0.64,EU,AS
68889,UA,CY,02/08/2020,08/02/2020,1,11,-10,-0.91,EU,AS
68891,UA,CZ,09/02/2020,02/09/2020,17,22.5,-5.5,-0.24,EU,EU
68892,UA,CZ,16/02/2020,2/16/2020,15,22.5,-7.5,-0.33,EU,EU
68893,UA,CZ,23/02/2020,2/23/2020,10,22.5,-12.5,-0.56,EU,EU
68894,UA,CZ,01/03/2020,03/01/2020,15,22.5,-7.5,-0.33,EU,EU
68895,UA,CZ,08/03/2020,03/08/2020,15,22.5,-7.5,-0.33,EU,EU
68896,UA,CZ,15/03/2020,3/15/2020,16,22.5,-6.5,-0.29,EU,EU
68897,UA,CZ,22/03/2020,3/22/2020,4,22.5,-18.5,-0.82,EU,EU
68898,UA,CZ,29/03/2020,3/29/2020,18,22.5,-4.5,-0.2,EU,EU
68901,UA,CZ,19/04/2020,4/19/2020,2,22.5,-20.5,-0.91,EU,EU
68902,UA,CZ,26/04/2020,4/26/2020,1,22.5,-21.5,-0.96,EU,EU
68903,UA,CZ,03/05/2020,05/03/2020,3,22.5,-19.5,-0.87,EU,EU
68904,UA,CZ,10/05/2020,05/10/2020,10,22.5,-12.5,-0.56,EU,EU
68905,UA,CZ,17/05/2020,5/17/2020,3,22.5,-19.5,-0.87,EU,EU
68906,UA,CZ,24/05/2020,5/24/2020,6,22.5,-16.5,-0.73,EU,EU
68907,UA,CZ,31/05/2020,5/31/2020,4,22.5,-18.5,-0.82,EU,EU
68908,UA,CZ,07/06/2020,06/07/2020,4,22.5,-18.5,-0.82,EU,EU
68909,UA,CZ,14/06/2020,6/14/2020,5,22.5,-17.5,-0.78,EU,EU
68910,UA,CZ,21/06/2020,6/21/2020,4,22.5,-18.5,-0.82,EU,EU
68911,UA,CZ,28/06/2020,6/28/2020,9,22.5,-13.5,-0.6,EU,EU
68912,UA,CZ,05/07/2020,07/05/2020,13,22.5,-9.5,-0.42,EU,EU
68913,UA,CZ,12/07/2020,07/12/2020,10,22.5,-12.5,-0.56,EU,EU
68914,UA,CZ,19/07/2020,7/19/2020,11,22.5,-11.5,-0.51,EU,EU
68915,UA,CZ,26/07/2020,7/26/2020,10,22.5,-12.5,-0.56,EU,EU
68916,UA,CZ,02/08/2020,08/02/2020,7,22.5,-15.5,-0.69,EU,EU
68918,UA,DE,09/02/2020,02/09/2020,95,88.5,6.5,0.07,EU,EU
68919,UA,DE,16/02/2020,2/16/2020,96,88.5,7.5,0.08,EU,EU
68920,UA,DE,23/02/2020,2/23/2020,96,88.5,7.5,0.08,EU,EU
68921,UA,DE,01/03/2020,03/01/2020,85,88.5,-3.5,-0.04,EU,EU
68922,UA,DE,08/03/2020,03/08/2020,95,88.5,6.5,0.07,EU,EU
